,De-risk Med (%),De-risk High (%),Avg Return Improve,Avg VaR Reduction,Avg CVaR Reduction,Avg MDD Reduction,Avg Sharpe Improve,Avg Vol Reduction,Years Used,run_id
271,50,50,32.05442666046486,31.42194248262164,24.11252349559604,22.953302961289108,1273.5944030972457,30.30842991980391,7,271
272,50,50,-42.84974451004896,24.17929421003107,24.90429206649089,17.905131540772587,-1977.6322833250313,30.576559074410945,7,272
273,50,50,-84.55448757905619,36.807225980429635,30.35969081891206,26.87095541098979,-1563.6334330588495,30.66413822737541,7,273
274,50,50,19.652546715894637,30.606019305909076,30.748731230552814,17.813492671144477,-575.4150552966548,31.038420629083532,7,274
275,50,50,55.553227656449565,31.704255075409268,32.23840225456356,26.053587616470587,1077.5215563239879,31.141671657669907,7,275
276,50,50,-12.174884808360856,33.45485976606895,24.397593221179402,29.677665503832706,458.19309911033724,25.476934251905174,7,276
277,50,50,2.606460870006887,32.889318178602025,28.82250020475873,25.80460162090491,370.68919686170676,29.9877187007861,7,277
278,50,50,9.395960728780945,36.706079836962736,27.14266948772973,24.3912503494414,617.3174183147779,28.16397508590757,7,278
279,50,50,-91.03151764544327,33.06038303493481,28.2372057291774,25.41461676144952,-896.8540962125079,28.718398882833867,7,279
280,50,50,80.19281584424706,33.4221357473761,27.351532953480678,22.102531433558,-236.85486589699622,25.201471365054086,7,280
281,50,50,-191.69509623002477,31.986829221629968,28.768364324410168,25.528907273111965,-3100.915813787794,30.98593547282398,7,281
282,50,50,146.74782612373616,34.90474979815609,34.249398362012755,31.5840153541535,1151.695901199688,29.775359758888108,7,282
